school_name,community_name,community_population,distance_km
The Central School,AL KHEERAN,4982,48.29377092730221
Islamic School for Education and Training,AL QUSAIS IND. SECOND,8834,9.378108965636313
Philadelphia Private School,LE HEMAIRA,53,98.52128658997029
GEMS International School - Al Khail,WADI AL SAFA 5,21241,103.40983719007036
JSS International School,AL WASL,11555,57.8780328881915
Jebel Ali Primary School,UMM NAHAD SECOND,2,145.13841482228383
The International School of Choueifat - DIP,AL GOZE IND. THIRD ,26656,81.53794353239071
GEMS Modern Academy,AL WARQAA FIRST,24679,64.00791325146673
School of Modern Skills,MUHAISANAH THIRD,6493,10.79711281705162
Kings' Al Barsha,MUHAISANAH FIRST,8091,28.64312349557838
Jebel Ali Primary School,WADI AL SAFA 5,21241,119.72101422334049
Dubai British School,HADAEQ SHEIKH MOHAMMED BIN RASHID,1563,111.62407439672262
Queen International School,NAKHLAT DEIRA,2,4.270552063206776
His Highness Shaikh Rashid Al Maktoum Pakistani School,AL QUSAIS IND. FOURTH,2709,3.5591192091621044
Dubai Gem Private School,AL WARQAA  SECOND,10689,60.59799635283733
Dubai International School - Al Garhoud,AL SOFOUH SECOND,6126,48.947482889228276
The Philippine School,DUBAI  AIRPORT,22,2.9988752377382553
Dovecote Green Primary ,AL SAFOUH FIRST,4435,81.79849414957121
The Kindergarten Starters,AL ROWAIYAH THIRD,4429,102.93254950732941
Institute of Applied Technology,HADAEQ SHEIKH MOHAMMED BIN RASHID,1563,78.65109007638682
Springdales School,AL MARMOOM,94,130.32708728717412
GEMS International School - Al Khail,AL MEZHAR FIRST,16552,28.411671421415765
Al Diyafah High School,AL WAHEDA,20785,12.801116964466397
Dubai Gem Private School,AL WOHOOSH,46,100.22335744201169
Towheed Iranian School for Boys,AL RAFFA,47140,36.08604174563403
GEMS Modern Academy,WORLD ISLANDS,7,12.033391317765634
Lycee Georges Pompidou Primary School,SAIH AL SALAM,607,127.32464854060429
His Highness Shaikh Rashid Al Maktoum Pakistani School,UMM NAHAD FOURTH,4,108.98647602255734
GEMS Modern Academy,AL MANKHOOL,40091,33.25165146108204
His Highness Shaikh Rashid Al Maktoum Pakistani School,AL QUSAIS IND. FIRST,9369,3.5479506147875273
Jumeirah College,WARSAN FIRST,106072,94.06233294466287
Crescent English School,BU KADRA,16,70.59397850543935
GEMS Wellington Academy - Al Khail,RAS AL KHOR,2,71.32916744440801
Japanese School in Dubai,AL YALAYIS 2,1364,129.61425673054757
Jumeirah English Speaking School - Arabian Ranches,AL DHAGAYA,15899,23.87698400376589
Rashid School for Boys,RAS AL KHOR IND. FIRST,2550,83.46947610171873
Arab Unity School,UMM NAHAD FOURTH,4,109.56086041391684
Rajagiri International School,UM AL SHEIF,4367,48.57300303711703
Lycee Francais International School,RAS AL KHOR IND. THIRD,21834,79.79527343389167
Al Shorouq Private School,LEHBAB FIRST,3197,106.90492774133591
Dubai English Speaking School,AL SABKHA,3969,2.3405210499280713
Sheikh Rashid Bin Saeed Islamic Institute,NAIF,50090,7.907128931081702
The Philippine School,SAIH SHUAIB 4,11170,66.30890250262725
K12 International Academy,NADD HESSA,38494,107.53359143024511
Lycee Libanais Francophone Prive,WARSAN FIRST,106072,74.49218613573825
Jumeirah College,BU KADRA,16,88.07781868291181
Grammar School,AL YALAYIS 4,8,121.12508200843943
School of Modern Skills,ME'AISEM SECOND,12,90.31871905880038
Swiss International Scientifc School ,AL QUSAIS SECOND,12473,7.621785377484865
New Academy School,AL ROWAIYAH FIRST,3127,104.84261876284968
Regent International School,AL HATHMAH,35,149.6807156576462
Horizon English School,NAD AL SHIBBA THIRD,767,89.74574078713576
Our Own High School - Dubai,AL LAYAN 2,0,132.49167784441974
Lycee Georges Pompidou High School,MUGATRAH,804,139.08243549058275
GEMS Winchester School,AL MEZHAR FIRST,16552,14.580612545097965
Mirdif Private School,RAS AL KHOR,2,50.69773906508293
Al Khaleej National School,JABAL ALI INDUSTRIAL THIRD,2462,65.93567974538982
Safa Community School,AL SATWA,38991,54.378387705575776
Al Basateen Kindergarten - Al Khawaneej,WADI AL SAFA 4,2,77.78590612656645
Khadija Al Kobra Iranian School for Girls,WADI AL SAFA 4,2,88.17022070047048
Our Own High School - Dubai,NAD AL HAMAR,14216,58.45774404663648
GEMS International School - Al Khail,AL MURAR,38970,16.211594924639495
New Academy School,AL YALAYIS 1,1114,122.03504729139478
Al Salam Private School,RAS AL KHOR IND. THIRD,21834,72.10230510093542
GEMS Modern Academy,AL QUSAIS IND. THIRD,2710,17.427016658902627
The Indian International School,AL YALAYIS 4,8,130.31796212566812
The Indian International School,AL YUFRAH 4,3,127.3512029269209
The Indian High School - Branch,OUD AL MUTEEN THIRD ,6679,14.928765101748313
St. Mary's Catholic High School,HATTA,14045,92.80175389282248
Nord Anglia International School Dubai,NAKHLAT DEIRA,2,24.05710836558554
The City School International,AL KHEERAN,4982,56.59262574077581
Pakistan Education Academy,MURDAF,64355,17.48337844857033
Springdales School,AL GOZE SECOND,5240,52.63752754542095
Russian International School,AL MAMZER,14938,12.546957866287007
Dubai National School - Al Barsha,AL HAMRIYA PORT,481,24.241944485666018
Nibras International School,SAIH SHUA'ALAH,3,161.111678651898
Credence High School ,AL GOZE FOURTH,22718,55.61688873233756
Delhi Private School Academy,AL GOZE IND. FIRST ,26075,54.722692687425415
National Charity School,WADI AL SAFA 6 (ARABIAN RANCHES),18213,88.39184660043347
Dubai College,AL SOFOUH SECOND,6126,71.84892313166945
Institute of Applied Technology,WADI AL SAFA 2,10519,79.39680855692882
Al Diyafah High School,AL TWAR THIRD,10655,7.17036260074327
Jumeirah College,AL KHAWANEEJ TWO,4523,31.195120687032713
GEMS New Millennium School ,ME'AISEM FIRST,18002,109.90374937668446
Towheed Iranian School for Girls,GHADEER BARASHY,7,128.55081679096995
JSS International School,NAIF,50090,22.65127306156408
Sharjah American International School,JABAL ALI THIRD,1513,73.5059362105099
Oasis School,WARSAN FOURTH,8994,95.23407207438855
Islamic School for Education and Training,SAIH AL SALAM,607,119.34396174763059
The School of Research Science,JUMEIRA ISLAND 2,3,16.94895072154228
Al Sadiq Islamic English School,UM SUQAIM FIRST,11718,35.15706872998258
Al Safa Private School,WARSAN THIRD,13579,113.16126080469647
Safa Community School,AL GOZE IND. FOURTH ,38079,69.85866663998993
Al Ameen Private School,AL YUFRAH 1,403,108.68747667943629
Crescent English School,AL WOHOOSH,46,93.01550561714286
New World Private School,MADINAT DUBAI AL MELAHEYAH (AL MINA),15172,23.284949172205167
Towheed Iranian School for Boys,JABAL ALI  SECOND,1570,82.39375358501711
National Charity School,OUD AL MUTEEN FIRST,14672,14.292729467146259
Crescent English School,RAS AL KHOR,2,50.41931152221446
Dubai Gem Private School,AL FAGAA',417,126.37948523348965
GEMS Royal Dubai School,RAS AL KHOR IND. SECOND,2514,71.9061810058564
Al Ameen Private School,NAD AL SHIBBA FIRST,5948,74.31344797084779
Al Eman Private School,MUHAISANAH SECOND ,196316,11.080223954801532
Greenfield Community School,SAIH SHUAIB 3,11144,101.52696213124128
GEMS Wellington Academy - DSO,AL QUSAIS IND. FOURTH,2709,21.972111832536342
Rashid School for Boys,AYAL NASIR,19280,8.152772863794683
GEMS Winchester School,MUHAISANAH FIFTH,2,13.858265970047876
Dubai International School - Al Garhoud,MURDAF,64355,15.600561288541671
Star International School - Mirdif,WARSAN FOURTH,8994,80.3246180019919
Jumeirah English Speaking School,MADINAT DUBAI AL MELAHEYAH (AL MINA),15172,38.66990410237836
Dubai Scholars Private School,AL SOFOUH SECOND,6126,44.73654660808492
School of Modern Skills,JABAL ALI INDUSTRIAL THIRD,2462,61.389188549100695
Bradenton Preparatory Academy,AL YALAYIS 1,1114,144.07863718106447
The Philippine School,AL YUFRAH 3,4,113.97387242582063
Al Arqam Private School,MARSA DUBAI (AL MINA AL SEYAHI) ,61047,73.67372430384
Al Shorouq Private School,UMM ESELAY,204,117.37190213169572
Greenwood International School,DUBAI  AIRPORT,22,5.410723023999442
Lycee Georges Pompidou High School,AL SAFOUH FIRST,4435,59.27560284569049
Emirates English Speaking School,BURJ KHALIFA,20477,3.9620556034001164
The Indian High School,NAD AL HAMAR,14216,58.77245509707988
GEMS Wellington Academy - Al Khail,AL KALIJ AL TEJARI,21179,51.980531497230984
Ambassador Kindergarten,UMM AL DAMAN,283,107.5219706085892
His Highness Shaikh Rashid Al Maktoum Pakistani School,WADI ALSHABAK ,55,55.92498767479461
The Indian International School,CORNICHE DEIRA,14,13.217138490171166
Repton School Dubai,AL SHANDAGA,2,30.041407775252427
Al Khaleej National School,AL SATWA,38991,32.51278165944312
Credence High School ,AL KHAWANEEJ TWO,4523,32.51215712191013
Salman Al Farsi Iranian School,AL GOZE IND. FIRST ,26075,39.15938778346796
Apple International School,AL JAFLIYA,23963,23.448069041069164
Al Khaleej National School,AL RASS,7460,6.694830603295097
Dubai British School - Jumairah Park ,NAZWAH,544,88.56015871104456
International School of Arts and Sciences,AL LAYAN 1,10,131.76127782088818
Apple International School,AL GOZE THIRD,40553,36.046957287211555
Jumeirah English Speaking School,WADI AL SAFA 6 (ARABIAN RANCHES),18213,100.02724573740308
Latifa School for Girls,AL SATWA,38991,42.056170432406304
Dubai Arab American Private School,AL HEBIAH THIRD,6845,86.51053470777647
Rashid School for Boys,AL WARQAA  SECOND,10689,65.58310412794205
The Kindergarten Starters,JABAL ALI INDUSTRIAL FIRST,128975,74.53494924997085
Greenwood International School,AL HEBIAH FIFTH,9748,88.70989030462229
International Academic School,AL LESAILY,2856,123.79949908448283
GEMS International School - Al Khail,MURDAF,64355,32.05734378640245
Latifa School for Girls,ME'AISEM FIRST,18002,103.44085519626475
Dubai College,UMM ESELAY,204,131.69404811383305
Lycee Georges Pompidou High School,WADI AL SAFA 5,21241,97.00134484208115
Dubai International Academy,MUHAISANAH SECOND ,196316,33.68903072826422
Al Mawakeb School - Al Barsha,MUHAISANAH FIRST,8091,29.217777321253884
GEMS Modern Academy,AL BARSHAA FIRST,39451,18.096707411522615
The International School of Choueifat - DIP,AL CORNICHE,1735,35.71481162368744
GEMS International School - Al Khail,JABAL ALI FIRST,75287,86.24580241181883
Dubai National School - Al Twar,OUD AL MUTEEN SECOND ,5506,9.994661139683794
Dubai Gem Private School,WARSAN FIRST,106072,83.77646662583342
Nibras International School,MUHAISANAH THIRD,6493,42.208237794348705
Dubai Scholars Private School,UM AL SHEIF,4367,41.75039821989655
GEMS Wellington Primary School,WARSAN SECOND,1568,89.51966255486572
Rajagiri International School,MARGAB,628,111.9056187559366
Dubai Police Kindergarten - Deira,ME'AISEM FIRST,18002,90.70659903491173
Japanese School in Dubai,AL WARQAA FIRST,24679,67.54176559121781
Kings Nad Al Sheba,MADINAT DUBAI AL MELAHEYAH (AL MINA),15172,34.63045427369224
Mirdif Private School,AL NAHDA SECOND,61936,12.832864564689237
Dubai English Speaking College,RAS AL KHOR IND. SECOND,2514,86.45288809325507
Ambassador Kindergarten,NAZWAH,544,103.03594527040136
The Central School,AL YALAYIS 3,4,114.0556110453634
Delhi Private School Academy,AL MERYAL,754,108.36989730551157
Towheed Iranian School for Boys,AL WASL,11555,46.52664925820351
Buds Public School,AL JADAF,5104,27.937621454349845
Khadija Al Kobra Iranian School for Girls,JUMEIRA ISLAND 2,3,6.475766235110886
Gulf Model School,AL QUSAIS SECOND,12473,8.14972663143864
GEMS Royal Dubai School,UMM AL DAMAN,283,99.3072686013347
Al Rashid Al Saleh Private School,AL RAFFA,47140,26.77553047201649
Nord Anglia International School Dubai,ABU HAIL,17240,23.056993975605828
Uptown School,WARSAN THIRD,13579,98.94868805895551
International Concept for Education,WADI AL SAFA 5,21241,97.97187214411849
Sabari Indian School ,AL LAYAN 1,10,126.93695723855008
North American International School,JABAL ALI THIRD,1513,67.20336344289485
The Children's Garden,AL SAFFA SECOND,6679,61.52560144416457
Lycee Georges Pompidou Primary School,AL SATWA,38991,34.65365446435769
Repton School Dubai,AL GOZE IND. FIRST ,26075,51.62628667981129
Al Mawakeb School - Al Barsha,AL BARSHA SOUTH FIRST,13717,1.0117288288748576
Jumeira Baccalaureate School,ZAABEEL FIRST,3260,37.297142382745335
National Charity School,RAS AL KHOR,2,55.54830492813988
St Mary High Catholic School -branch,AL SAFOUH FIRST,4435,41.447543903937785
Dubai British School - Jumairah Park ,MUHAISANAH FOURTH,34947,8.651356116700425
New Indian Model School,SAIH SHUAIB 2,14491,68.29168369251651
New World Private School,AL NAHDA SECOND,61936,5.89996049985646
Deira Private School,AL WOHOOSH,46,94.50748515864507
Russian International School,NAD AL HAMAR,14216,49.59527044952107
Dubai International School - Al Garhoud,MUSHRAIF,67,16.32571862006148
Al Arqam Private School,AL GARHOUD,18535,26.842531484760485
Al Mawakeb School - Al Garhoud,AL SATWA,38991,32.1948352926883
Nibras International School,AL AYAS,1757,51.733026405493945
Victory Heights Primary School,JUMEIRA THIRD,13417,19.48138374522228
Bilva Indian School ,AL FAGAA',417,119.57148009485756
Capital School,AL NAHDA SECOND,61936,5.498545064067308
Grammar School,AL WAHEDA,20785,9.140724473473618
GEMS World Academy,JABAL ALI INDUSTRIAL FIRST,128975,96.47064510709171
Towheed Iranian School for Girls,UMM NAHAD SECOND,2,114.35151773012988
Raffles International School - South Campus,AL SHANDAGA,2,39.51142329283064
Capital School,UMM AL DAMAN,283,99.2168877857987
Al Mizhar American Academy Private School for Girls,AL SAFOUH FIRST,4435,44.4573227985531
St Mary High Catholic School -branch,ZAABEEL FIRST,3260,23.151630123916043
Horizon International Schoool,HEFAIR,0,150.5927344533974
Al Maaref Private School,AL BADA,56734,26.123500446670263
New Indian Model School,UM SUQAIM THIRD,7520,45.930408804646866
The Kindergarten Starters,WARSAN FIRST,106072,81.26079460044939
Dubai English Speaking College,AL DHAGAYA,15899,20.30471615461874
The Central School,AL YALAYIS 4,8,114.80270810931475
The Indian Academy,UMM NAHAD SECOND,2,108.83565245465634
Safa Community School,AL WARQAA FIFTH ,60,82.4557734736286
Dubai National School - Al Barsha,WADI AL SAFA 5,21241,108.75211424722313
Grammar School,AL LAYAN 2,0,131.577516218046
Springdales School,AL MEZHAR SECOND,11317,26.630469286878267
Uptown School,AL CORNICHE,1735,14.937410905336703
School of Modern Skills,AL ROWAIYAH SECOND,25,97.75770899570202
Dubai Gem Private School,UMM NAHAD FOURTH,4,116.66589939757576
Apple International School,AL WARQAA FIFTH ,60,55.42774399964118
Foremarke School,AL JAFLIYA,23963,49.313819352585725
Kings Nad Al Sheba,HADAEQ SHEIKH MOHAMMED BIN RASHID,1563,90.41932563493437
Uptown School,AL HEBIAH THIRD,6845,89.31513570455026
Al Safa Private School,ZAABEEL FIRST,3260,42.0795442542939
Al Rashid Al Saleh Private School,AL MURAR,38970,2.2227243648590593
Lycee Libanais Francophone Prive,AL JAFLIYA,23963,22.168917535181745
Kings' Dubai,AL KIFAF,2,47.678067063632454
Emirates International School - Meadows,AL ROWAIYAH THIRD,4429,130.38946824993928
GEMS Royal Dubai School,AL BARAHA,24747,7.7398774865427145
Al Mawakeb School - Al Barsha,SAIH AL SALAM,607,145.7234731636946
Repton School Dubai,AL KHEERAN,4982,61.762911974876594
Capital School,MUHAISANAH FIRST,8091,4.415232108540945
Rajagiri International School,AL TWAR FIRST,11509,13.207118059470481
School of Modern Skills,NADD HESSA,38494,79.17217633195224
Al Safa Private School,AL KARAMA,75066,10.687783951805313
Oasis School,AL WOHOOSH,46,110.19121347802624
Institute of Applied Technology,WADI AL SAFA 4,2,80.88833997494153
Kings' Al Barsha,AL HEBIAH THIRD,6845,110.59978062093292
International Concept for Education,AL WARQAA FIFTH ,60,71.14806273983957
School of Modern Skills,ABU HAIL,17240,4.795239050442015
Dubai International School - Al Quoz,AL YUFRAH 1,403,126.49870670569146
Emirates International School - Jumeirah,UMM AL MO'MENEEN,309,125.42308139412684
Dubai College,AL WAJEHAH AL BHARIYAH,4,85.32118633160998
Mirdif Private School,AL YUFRAH 2,58,110.53284745798477
St. Mary's Catholic High School,AL WASL,11555,36.952286326304716
Kings Nad Al Sheba,AL GOZE FOURTH,22718,48.70922785892144
The Philippine School,RAS AL KHOR,2,52.22200436970952
The Winchester School,AL KALIJ AL TEJARI,21179,67.45965083995765
Dar Al Marefa Private School,AL TWAR FIRST,11509,13.921517804487127
Kings' Al Barsha,AL ROWAIYAH SECOND,25,121.78391377379985
Al Salam Private School,UMM NAHAD SECOND,2,107.2316646501865
Rashid School for Boys,OUD AL MUTEEN FIRST,14672,21.41532419412716
Adab Iranian Private School - Boys,LE HEMAIRA,53,100.86084298096732
Gems Metropole School,AL RASS,7460,26.339191474116436
The Indian High School - Branch,JABAL ALI  SECOND,1570,70.68024641657077
Universal American School,AL MARMOOM,94,117.01967200249928
The Sheffield Private School,AL KHAIRAN FIRST,587,49.01014169584799
Al Mizhar American Academy Private School for Girls,BU KADRA,16,70.86485479773509
Lycee Georges Pompidou High School,AL NAHDA FIRST,31449,20.491643999354114
Al Mawakeb School - Al Garhoud,AL ROWAIYAH FIRST,3127,101.38435184238139
Greenwood International School,AL YALAYIS 5,100,116.99035925028346
Capital School,AL SAFFA SECOND,6679,34.97910317817351
The School of Research Science,AL GOZE FOURTH,22718,41.40681211536978
Islamic School for Education and Training,HOR AL ANZ EAST,21218,8.239031524772333
International Concept for Education,NAKHLAT JUMEIRA ,24448,6.32256622488999
GEMS International School - Al Khail,AL SHANDAGA,2,37.19479650965779
Dubai International School - Al Garhoud,UMM AL MO'MENEEN,309,106.47264083334787
The Indian High School - Branch,ENKHALI,26,96.83528335054048
His Highness Shaikh Rashid Al Maktoum Pakistani School,AL HEBIAH THIRD,6845,85.82005340446611
